"game_id","season","season_type","week","game_key","game_date","game_time_eastern","game_time_local","home_team_id","visitor_team_id","home_team_abbr","visitor_team_abbr","home_display_name","visitor_display_name","home_nickname","visitor_nickname","site_id","site_city","site_full_name","site_state","site_roof_type","network_channel","score_time","phase","phase_description","visitor_score_point_total","visitor_score_point_q1","visitor_score_point_q2","visitor_score_point_q3","visitor_score_point_q4","visitor_score_point_ot","visitor_timeouts_remaining","home_score_point_total","home_score_point_q1","home_score_point_q2","home_score_point_q3","home_score_point_q4","home_score_point_ot","home_timeouts_remaining","validated","spread_line","total_line"
2023111906,2023,"REG",11,59330,"11/19/2023","13:00:00",NULL,"2700","2520","MIA","LV","Miami Dolphins","Las Vegas Raiders","Dolphins","Raiders",2475,"Opa Locka","Hard Rock Stadium","FL","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112606,2023,"REG",12,59347,"11/26/2023","16:05:00",NULL,"3800","2510","ARI","LA","Arizona Cardinals","Los Angeles Rams","Cardinals","Rams",1907,"Glendale","State Farm Stadium","AZ","RETRACTABLE","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120306,2023,"REG",13,59360,"12/03/2023","13:00:00",NULL,"5110","2700","WAS","MIA","Washington Commanders","Miami Dolphins","Commanders","Dolphins",2389,"Landover","FedExField","MD","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023091007,2023,"REG",1,59181,"09/10/2023","13:00:00",NULL,"5110","3800","WAS","ARI","Washington Commanders","Arizona Cardinals","Commanders","Cardinals",2389,"Landover","FedExField","MD","OUTDOOR","FOX","00:00","FINAL","FINAL",16,3,10,3,0,0,0,20,7,3,0,10,0,2,NULL,"-7.5","37.5"
2023091801,2023,"REG",2,59204,"09/18/2023","20:15:00",NULL,"3900","1050","PIT","CLE","Pittsburgh Steelers","Cleveland Browns","Steelers","Browns",5411,"Pittsburgh","Acrisure Stadium","PA","OUTDOOR","ABC","00:00","FINAL","FINAL",22,3,11,8,0,0,1,26,7,9,3,7,0,2,NULL,"2.5","39.5"
2023092411,2023,"REG",3,59217,"09/24/2023","16:25:00",NULL,"2310","0810","KC","CHI","Kansas City Chiefs","Chicago Bears","Chiefs","Bears",1552,"Kansas City","GEHA Field at Arrowhead Stadium","MO","OUTDOOR","FOX","00:00","FINAL","FINAL",10,0,0,0,10,0,3,41,7,27,7,0,0,3,NULL,"-12.5","49.5"
2023112604,2023,"REG",12,59345,"11/26/2023","13:00:00",NULL,"3410","3200","NYG","NE","New York Giants","New England Patriots","Giants","Patriots",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121706,2023,"REG",15,59393,"12/17/2023","16:25:00",NULL,"0610","1200","BUF","DAL","Buffalo Bills","Dallas Cowboys","Bills","Cowboys",3770,"Orchard Park","Highmark Stadium","NY","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
NULL,2023,"REG",18,59437,NULL,NULL,NULL,"2520","1400","LV","DEN","Las Vegas Raiders","Denver Broncos","Raiders","Broncos",1510,"Paradise","Allegiant Stadium","NV","INDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023091000,2023,"REG",1,59174,"09/10/2023","13:00:00",NULL,"0200","0750","ATL","CAR","Atlanta Falcons","Carolina Panthers","Falcons","Panthers",2076,"Atlanta","Mercedes-Benz Stadium","GA","INDOOR","FOX","00:00","FINAL","FINAL",10,0,7,3,0,0,0,24,0,7,3,14,0,2,NULL,"-3.5","40.5"
2023091701,2023,"REG",2,59191,"09/17/2023","13:00:00",NULL,"0610","2520","BUF","LV","Buffalo Bills","Las Vegas Raiders","Bills","Raiders",3770,"Orchard Park","Highmark Stadium","NY","OUTDOOR","CBS","00:00","FINAL","FINAL",10,7,3,0,0,0,3,38,7,14,7,10,0,0,NULL,"-7.5","47.5"
2023112609,2023,"REG",12,59350,"11/26/2023","16:25:00",NULL,"3700","0610","PHI","BUF","Philadelphia Eagles","Buffalo Bills","Eagles","Bills",2769,"Philadelphia","Lincoln Financial Field","PA","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
NULL,2023,"REG",15,59383,NULL,NULL,NULL,"0920","3000","CIN","MIN","Cincinnati Bengals","Minnesota Vikings","Bengals","Vikings",3530,"Cincinnati","Paycor Stadium","OH","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023091712,2023,"REG",2,59202,"09/17/2023","20:20:00",NULL,"3200","2700","NE","MIA","New England Patriots","Miami Dolphins","Patriots","Dolphins",1065,"Foxborough","Gillette Stadium","MA","OUTDOOR","NBC","00:00","FINAL","FINAL",24,3,14,0,7,0,2,17,0,3,0,14,0,0,NULL,"2.5","46.5"
2023111204,2023,"REG",10,59314,"11/12/2023","13:00:00",NULL,"3000","3300","MIN","NO","Minnesota Vikings","New Orleans Saints","Vikings","Saints",1652,"Minneapolis","U.S. Bank Stadium","MN","INDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023122403,2023,"REG",16,59401,"12/24/2023","13:00:00",NULL,"0750","1800","CAR","GB","Carolina Panthers","Green Bay Packers","Panthers","Packers",1769,"Charlotte","Bank of America Stadium","NC","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023100108,2023,"REG",4,59230,"10/01/2023","13:00:00",NULL,"3700","5110","PHI","WAS","Philadelphia Eagles","Washington Commanders","Eagles","Commanders",2769,"Philadelphia","Lincoln Financial Field","PA","OUTDOOR","FOX","00:00","FINAL OVERTIME","FINAL",31,7,10,0,14,0,2,34,7,3,11,10,3,2,NULL,"-9.5","43.5"
2023092409,2023,"REG",3,59215,"09/24/2023","16:05:00",NULL,"4600","0750","SEA","CAR","Seattle Seahawks","Carolina Panthers","Seahawks","Panthers",5315,"Seattle","Lumen Field","WA","OUTDOOR","CBS","00:00","FINAL","FINAL",27,3,10,0,14,0,0,37,3,9,10,15,0,1,NULL,"-5.5","41.5"
2023102204,2023,"REG",7,59271,"10/22/2023","13:00:00",NULL,"3410","5110","NYG","WAS","New York Giants","Washington Commanders","Giants","Commanders",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","CBS","00:00","FINAL","FINAL",7,0,0,7,0,0,0,14,0,14,0,0,0,2,NULL,"3.5","36.5"
2023101510,2023,"REG",6,59262,"10/15/2023","16:25:00",NULL,"2510","3800","LA","ARI","Los Angeles Rams","Arizona Cardinals","Rams","Cardinals",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","FOX","00:00","FINAL","FINAL",9,3,6,0,0,0,1,26,3,3,10,10,0,1,NULL,"-7.5","47.5"
2023102913,2023,"REG",8,59293,"10/29/2023","20:20:00",NULL,"4400","0810","LAC","CHI","Los Angeles Chargers","Chicago Bears","Chargers","Bears",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","NBC","00:00","FINAL","FINAL",13,0,7,0,6,0,3,30,14,10,6,0,0,2,NULL,"-9.5","45.5"
2023091800,2023,"REG",2,59203,"09/18/2023","19:15:00",NULL,"0750","3300","CAR","NO","Carolina Panthers","New Orleans Saints","Panthers","Saints",1769,"Charlotte","Bank of America Stadium","NC","OUTDOOR","ESPN","00:00","FINAL","FINAL",20,3,3,7,7,0,1,17,3,0,3,11,0,0,NULL,"3.5","39.5"
2023100809,2023,"REG",5,59247,"10/08/2023","16:25:00",NULL,"1400","3430","DEN","NYJ","Denver Broncos","New York Jets","Broncos","Jets",5786,"Denver","Empower Field at Mile High","CO","OUTDOOR","CBS","00:00","FINAL","FINAL",31,5,3,10,13,0,1,21,7,6,0,8,0,0,NULL,"-2.5","42.5"
2023091002,2023,"REG",1,59176,"09/10/2023","13:00:00",NULL,"1050","0920","CLE","CIN","Cleveland Browns","Cincinnati Bengals","Browns","Bengals",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR","CBS","00:00","FINAL","FINAL",3,0,0,3,0,0,3,24,0,10,3,11,0,3,NULL,"1.5","45.5"
2023091705,2023,"REG",2,59195,"09/17/2023","13:00:00",NULL,"2250","2310","JAX","KC","Jacksonville Jaguars","Kansas City Chiefs","Jaguars","Chiefs",2049,"Jacksonville","TIAA Bank Field","FL","OUTDOOR","CBS","00:00","FINAL","FINAL",17,0,7,7,3,0,3,9,0,6,0,3,0,0,NULL,"3.5","50.5"
2023100806,2023,"REG",5,59244,"10/08/2023","13:00:00",NULL,"3900","0325","PIT","BAL","Pittsburgh Steelers","Baltimore Ravens","Steelers","Ravens",5411,"Pittsburgh","Acrisure Stadium","PA","OUTDOOR","CBS","00:00","FINAL","FINAL",10,7,3,0,0,0,0,17,0,3,0,14,0,3,NULL,"5.5","38.5"
2023110506,2023,"REG",9,59302,"11/05/2023","13:00:00",NULL,"3200","5110","NE","WAS","New England Patriots","Washington Commanders","Patriots","Commanders",1065,"Foxborough","Gillette Stadium","MA","OUTDOOR","FOX","00:00","FINAL","FINAL",20,3,7,10,0,0,2,17,0,14,3,0,0,0,NULL,"-2.5","40.5"
2023091009,2023,"REG",1,59183,"09/10/2023","16:25:00",NULL,"1400","2520","DEN","LV","Denver Broncos","Las Vegas Raiders","Broncos","Raiders",5786,"Denver","Empower Field at Mile High","CO","OUTDOOR","CBS","00:00","FINAL","FINAL",17,7,3,0,7,0,3,16,6,7,0,3,0,0,NULL,"-3.5","43.5"
2023092408,2023,"REG",3,59214,"09/24/2023","13:00:00",NULL,"5110","0610","WAS","BUF","Washington Commanders","Buffalo Bills","Commanders","Bills",2389,"Landover","FedExField","MD","OUTDOOR","CBS","00:00","FINAL","FINAL",37,10,6,0,21,0,2,3,0,0,0,3,0,1,NULL,"5.5","43.5"
2023090700,2023,"REG",1,59173,"09/07/2023","20:20:00",NULL,"2310","1540","KC","DET","Kansas City Chiefs","Detroit Lions","Chiefs","Lions",1552,"Kansas City","GEHA Field at Arrowhead Stadium","MO","OUTDOOR","NBC","00:00","FINAL","FINAL",21,7,0,7,7,0,3,20,0,14,3,3,0,0,NULL,"-4.5","52.5"
2023091001,2023,"REG",1,59175,"09/10/2023","13:00:00",NULL,"0325","2120","BAL","HOU","Baltimore Ravens","Houston Texans","Ravens","Texans",3695,"Baltimore","M&T Bank Stadium","MD","OUTDOOR","CBS","00:00","FINAL","FINAL",9,0,6,0,3,0,0,25,7,0,15,3,0,0,NULL,"-9.5","43.5"
2023111908,2023,"REG",11,59332,"11/19/2023","16:05:00",NULL,"4500","4900","SF","TB","San Francisco 49ers","Tampa Bay Buccaneers","49ers","Buccaneers",2099,"Santa Clara","Levi's Stadium","CA","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023091006,2023,"REG",1,59180,"09/10/2023","13:00:00",NULL,"3900","4500","PIT","SF","Pittsburgh Steelers","San Francisco 49ers","Steelers","49ers",5411,"Pittsburgh","Acrisure Stadium","PA","OUTDOOR","FOX","00:00","FINAL","FINAL",30,10,10,7,3,0,2,7,0,7,0,0,0,2,NULL,"1.5","41.5"
2023100111,2023,"REG",4,59233,"10/01/2023","16:25:00",NULL,"1200","3200","DAL","NE","Dallas Cowboys","New England Patriots","Cowboys","Patriots",4948,"Arlington","AT&T Stadium","TX","RETRACTABLE","FOX","00:00","FINAL","FINAL",3,3,0,0,0,0,3,38,10,18,3,7,0,1,NULL,"-6.5","42.5"
2023111907,2023,"REG",11,59331,"11/19/2023","13:00:00",NULL,"5110","3410","WAS","NYG","Washington Commanders","New York Giants","Commanders","Giants",2389,"Landover","FedExField","MD","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023111905,2023,"REG",11,59329,"11/19/2023","13:00:00",NULL,"2250","2100","JAX","TEN","Jacksonville Jaguars","Tennessee Titans","Jaguars","Titans",2049,"Jacksonville","TIAA Bank Field","FL","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112400,2023,"REG",12,59340,"11/24/2023","15:00:00",NULL,"3430","2700","NYJ","MIA","New York Jets","Miami Dolphins","Jets","Dolphins",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","Prime Video",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112601,2023,"REG",12,59342,"11/26/2023","13:00:00",NULL,"0920","3900","CIN","PIT","Cincinnati Bengals","Pittsburgh Steelers","Bengals","Steelers",3530,"Cincinnati","Paycor Stadium","OH","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112603,2023,"REG",12,59344,"11/26/2023","13:00:00",NULL,"2200","4900","IND","TB","Indianapolis Colts","Tampa Bay Buccaneers","Colts","Buccaneers",2878,"Indianapolis","Lucas Oil Stadium","IN","INDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120300,2023,"REG",13,59354,"12/03/2023","13:00:00",NULL,"3200","4400","NE","LAC","New England Patriots","Los Angeles Chargers","Patriots","Chargers",1065,"Foxborough","Gillette Stadium","MA","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121702,2023,"REG",15,59389,"12/17/2023","13:00:00",NULL,"3300","3410","NO","NYG","New Orleans Saints","New York Giants","Saints","Giants",2870,"New Orleans","Caesars Superdome","LA","INDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121708,2023,"REG",15,59395,"12/17/2023","20:20:00",NULL,"2250","0325","JAX","BAL","Jacksonville Jaguars","Baltimore Ravens","Jaguars","Ravens",2049,"Jacksonville","TIAA Bank Field","FL","OUTDOOR","NBC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023122100,2023,"REG",16,59397,"12/21/2023","20:15:00",NULL,"2510","3300","LA","NO","Los Angeles Rams","New Orleans Saints","Rams","Saints",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","Prime Video",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023122405,2023,"REG",16,59403,"12/24/2023","13:00:00",NULL,"3000","1540","MIN","DET","Minnesota Vikings","Detroit Lions","Vikings","Lions",1652,"Minneapolis","U.S. Bank Stadium","MN","INDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023123000,2023,"REG",17,59414,"12/30/2023","20:15:00",NULL,"1200","1540","DAL","DET","Dallas Cowboys","Detroit Lions","Cowboys","Lions",4948,"Arlington","AT&T Stadium","TX","RETRACTABLE","ABC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023123113,2023,"REG",17,59427,"12/31/2023","16:25:00",NULL,"2310","0920","KC","CIN","Kansas City Chiefs","Cincinnati Bengals","Chiefs","Bengals",1552,"Kansas City","GEHA Field at Arrowhead Stadium","MO","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023111909,2023,"REG",11,59333,"11/19/2023","16:25:00",NULL,"0610","3430","BUF","NYJ","Buffalo Bills","New York Jets","Bills","Jets",3770,"Orchard Park","Highmark Stadium","NY","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112302,2023,"REG",12,59339,"11/23/2023","20:20:00",NULL,"4600","4500","SEA","SF","Seattle Seahawks","San Francisco 49ers","Seahawks","49ers",5315,"Seattle","Lumen Field","WA","OUTDOOR","NBC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112610,2023,"REG",12,59351,"11/26/2023","20:20:00",NULL,"4400","0325","LAC","BAL","Los Angeles Chargers","Baltimore Ravens","Chargers","Ravens",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","NBC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120302,2023,"REG",13,59356,"12/03/2023","13:00:00",NULL,"3430","0200","NYJ","ATL","New York Jets","Atlanta Falcons","Jets","Falcons",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121700,2023,"REG",15,59387,"12/17/2023","13:00:00",NULL,"1800","4900","GB","TB","Green Bay Packers","Tampa Bay Buccaneers","Packers","Buccaneers",2606,"Green Bay","Lambeau Field","WI","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023122300,2023,"REG",16,59398,"12/23/2023","16:30:00",NULL,"3900","0920","PIT","CIN","Pittsburgh Steelers","Cincinnati Bengals","Steelers","Bengals",5411,"Pittsburgh","Acrisure Stadium","PA","OUTDOOR","NBC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023122301,2023,"REG",16,59399,"12/23/2023","20:00:00",NULL,"4400","0610","LAC","BUF","Los Angeles Chargers","Buffalo Bills","Chargers","Bills",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","Peacock",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023122406,2023,"REG",16,59404,"12/24/2023","13:00:00",NULL,"3430","5110","NYJ","WAS","New York Jets","Washington Commanders","Jets","Commanders",3757,"East Rutherford","MetLife Stadium","NJ","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023123101,2023,"REG",17,59415,"12/31/2023","13:00:00",NULL,"0325","2700","BAL","MIA","Baltimore Ravens","Miami Dolphins","Ravens","Dolphins",3695,"Baltimore","M&T Bank Stadium","MD","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59429,NULL,NULL,NULL,"3800","4600","ARI","SEA","Arizona Cardinals","Seattle Seahawks","Cardinals","Seahawks",1907,"Glendale","State Farm Stadium","AZ","RETRACTABLE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59430,NULL,NULL,NULL,"0325","3900","BAL","PIT","Baltimore Ravens","Pittsburgh Steelers","Ravens","Steelers",3695,"Baltimore","M&T Bank Stadium","MD","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59442,NULL,NULL,NULL,"4500","2510","SF","LA","San Francisco 49ers","Los Angeles Rams","49ers","Rams",2099,"Santa Clara","Levi's Stadium","CA","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023111910,2023,"REG",11,59334,"11/19/2023","16:25:00",NULL,"2510","4600","LA","SEA","Los Angeles Rams","Seattle Seahawks","Rams","Seahawks",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023112300,2023,"REG",12,59337,"11/23/2023","12:30:00",NULL,"1540","1800","DET","GB","Detroit Lions","Green Bay Packers","Lions","Packers",2026,"Detroit","Ford Field","MI","INDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120309,2023,"REG",13,59363,"12/03/2023","16:25:00",NULL,"3700","4500","PHI","SF","Philadelphia Eagles","San Francisco 49ers","Eagles","49ers",2769,"Philadelphia","Lincoln Financial Field","PA","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023120308,2023,"REG",13,59362,"12/03/2023","16:25:00",NULL,"2510","1050","LA","CLE","Los Angeles Rams","Cleveland Browns","Rams","Browns",3005,"Inglewood","SoFi Stadium","CA","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121002,2023,"REG",14,59369,"12/10/2023","13:00:00",NULL,"0810","1540","CHI","DET","Chicago Bears","Detroit Lions","Bears","Lions",4620,"Chicago","Soldier Field","IL","OUTDOOR","FOX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
2023121704,2023,"REG",15,59391,"12/17/2023","16:05:00",NULL,"3800","4500","ARI","SF","Arizona Cardinals","San Francisco 49ers","Cardinals","49ers",1907,"Glendale","State Farm Stadium","AZ","RETRACTABLE","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NaN",NULL
NULL,2023,"REG",15,59384,NULL,NULL,NULL,"1050","0810","CLE","CHI","Cleveland Browns","Chicago Bears","Browns","Bears",1048,"Cleveland","Cleveland Browns Stadium","OH","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023122404,2023,"REG",16,59402,"12/24/2023","13:00:00",NULL,"2120","1050","HOU","CLE","Houston Texans","Cleveland Browns","Texans","Browns",3698,"Houston","NRG Stadium","TX","OUTDOOR","CBS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023122411,2023,"REG",16,59409,"12/24/2023","20:15:00",NULL,"1400","3200","DEN","NE","Denver Broncos","New England Patriots","Broncos","Patriots",5786,"Denver","Empower Field at Mile High","CO","OUTDOOR","NFL NETWORK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,2023,"REG",18,59438,NULL,NULL,NULL,"2700","0610","MIA","BUF","Miami Dolphins","Buffalo Bills","Dolphins","Bills",2475,"Opa Locka","Hard Rock Stadium","FL","OUTDOOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2023102207,2023,"REG",7,59274,"10/22/2023","16:05:00",NULL,"4600","3800","SEA","ARI","Seattle Seahawks","Arizona Cardinals","Seahawks","Cardinals",5315,"Seattle","Lumen Field","WA","OUTDOOR","FOX","00:00","FINAL","FINAL",10,3,7,0,0,0,0,20,7,7,3,3,0,1,NULL,"-7.5","43.5"
2023101505,2023,"REG",6,59257,"10/15/2023","13:00:00",NULL,"2120","3300","HOU","NO","Houston Texans","New Orleans Saints","Texans","Saints",3698,"Houston","NRG Stadium","TX","OUTDOOR","FOX","00:00","FINAL","FINAL",13,7,3,3,0,0,0,20,7,10,3,0,0,2,NULL,"2.5","41.5"
2023102209,2023,"REG",7,59276,"10/22/2023","16:25:00",NULL,"2310","4400","KC","LAC","Kansas City Chiefs","Los Angeles Chargers","Chiefs","Chargers",1552,"Kansas City","GEHA Field at Arrowhead Stadium","MO","OUTDOOR","CBS","00:00","FINAL","FINAL",17,3,14,0,0,0,1,31,3,21,0,7,0,3,NULL,"-4.5","48.5"
2023102912,2023,"REG",8,59292,"10/29/2023","16:25:00",NULL,"4500","0920","SF","CIN","San Francisco 49ers","Cincinnati Bengals","49ers","Bengals",2099,"Santa Clara","Levi's Stadium","CA","OUTDOOR","CBS","00:00","FINAL","FINAL",31,14,0,3,14,0,1,17,7,3,0,7,0,0,NULL,"-4.5","44.5"
2023110502,2023,"REG",9,59298,"11/05/2023","13:00:00",NULL,"0325","4600","BAL","SEA","Baltimore Ravens","Seattle Seahawks","Ravens","Seahawks",3695,"Baltimore","M&T Bank Stadium","MD","OUTDOOR","CBS","00:00","FINAL","FINAL",3,0,3,0,0,0,3,37,0,17,13,7,0,1,NULL,"-5.5","44.5"
2023092406,2023,"REG",3,59212,"09/24/2023","13:00:00",NULL,"3000","4400","MIN","LAC","Minnesota Vikings","Los Angeles Chargers","Vikings","Chargers",1652,"Minneapolis","U.S. Bank Stadium","MN","INDOOR","FOX","00:00","FINAL","FINAL",28,7,7,7,7,0,3,24,0,10,7,7,0,0,NULL,"-0.5","53.5"
